No_Reff,Nominal_Transaksi,Jenis_Transaksi,Timestamp,Nama_Pengirim,Nama_Penerima,Tanggal,Bulan,Hari,Hari_Minggu,Minggu_Ke,Is_Weekend,Is_Akhir_Bulan,Is_Awal_Bulan,Quarter,Quarter_Label,Total_Transaksi,Rata_Nominal,Frekuensi_Per_Hari,Durasi_Aktif_Hari,Hari_Dari_Awal_Bulan,Kategori_Pembayaran,Jumlah_Terlambat,Persentase_Terlambat,Rata_Interval_Hari,Is_TopUp,Is_QRIS,Is_Transfer,Prop_TopUp,Prop_QRIS,Prop_Transfer,Aktivitas_Bulan_Ini,Aktivitas_Quarter_Ini,Risk_Score,Warning_Level
8217442640287,76916,QRIS Bayar,2025-01-23 10:24:26,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-23,1,23,3,4,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,23,Terlambat,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,58.059701492537314,Warning
3937611416045,24836,Transfer,2025-01-25 10:19:51,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-25,1,25,5,4,1,1,0,1,Q1,67,82101.55223880598,2.161290322580645,30,25,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,78.05970149253731,Danger
5304630278942,110565,Transfer,2025-01-25 10:59:56,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-25,1,25,5,4,1,1,0,1,Q1,67,82101.55223880598,2.161290322580645,30,25,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,78.05970149253731,Danger
313485475642,50434,Transfer,2025-01-26 10:42:30,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,67,82101.55223880598,2.161290322580645,30,26,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,78.05970149253731,Danger
2135583078812,106422,Top Up,2025-01-26 10:52:41,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,67,82101.55223880598,2.161290322580645,30,26,Terlambat,47,70.1492537313433,0.15151515151515152,1,0,0,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,78.05970149253731,Danger
5353136142087,20629,Top Up,2025-01-27 10:52:04,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-27,1,27,0,5,0,1,0,1,Q1,67,82101.55223880598,2.161290322580645,30,27,Terlambat,47,70.1492537313433,0.15151515151515152,1,0,0,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,68.05970149253731,Danger
5232790762281,100908,Transfer,2025-01-28 10:39:55,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-28,1,28,1,5,0,1,0,1,Q1,67,82101.55223880598,2.161290322580645,30,28,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,68.05970149253731,Danger
3393188998312,100869,Transfer,2025-01-28 11:58:54,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-28,1,28,1,5,0,1,0,1,Q1,67,82101.55223880598,2.161290322580645,30,28,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,68.05970149253731,Danger
6374557848566,73277,Transfer,2025-01-29 10:25:18,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-29,1,29,2,5,0,1,0,1,Q1,67,82101.55223880598,2.161290322580645,30,29,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,68.05970149253731,Danger
9065426165835,89879,Transfer,2025-01-30 10:09:07,Farhan Syah Maulana,"RW05, Lowokwaru",2025-01-30,1,30,3,5,0,1,0,1,Q1,67,82101.55223880598,2.161290322580645,30,30,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,35,67,68.05970149253731,Danger
6265091224491,87741,QRIS Bayar,2025-02-01 10:35:39,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-01,2,1,5,5,1,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,1,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,38.059701492537314,Warning
942227689105,78589,QRIS Bayar,2025-02-03 10:23:16,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-03,2,3,0,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,3,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
6643364121471,100822,Top Up,2025-02-03 10:39:09,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-03,2,3,0,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,3,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,1,0,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
4215605661657,95160,QRIS Bayar,2025-02-03 10:42:47,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-03,2,3,0,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,3,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
5564629273155,62359,QRIS Bayar,2025-02-04 10:53:40,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-04,2,4,1,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,4,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
4131575966011,105195,QRIS Bayar,2025-02-05 10:40:26,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-05,2,5,2,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,5,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
2519392986656,118742,QRIS Bayar,2025-02-06 10:13:26,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-06,2,6,3,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,6,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
8669988224147,149776,Transfer,2025-02-06 10:18:29,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-06,2,6,3,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,6,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
5741276451640,82400,Transfer,2025-02-06 10:28:27,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-06,2,6,3,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,6,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
744003789287,93359,QRIS Bayar,2025-02-07 10:09:07,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-07,2,7,4,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,7,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
158101035913,22599,Transfer,2025-02-07 10:44:38,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-07,2,7,4,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,7,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
3380521447307,43670,QRIS Bayar,2025-02-07 10:46:00,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-07,2,7,4,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,7,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
3520593953995,53093,Top Up,2025-02-07 11:15:28,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-07,2,7,4,6,0,0,1,1,Q1,67,82101.55223880598,2.161290322580645,30,7,Tepat_Waktu,47,70.1492537313433,0.15151515151515152,1,0,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
2146473322266,75731,Transfer,2025-02-08 10:47:08,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-08,2,8,5,6,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,8,Mendekati_Deadline,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,38.059701492537314,Warning
4507640885857,96532,QRIS Bayar,2025-02-08 10:55:02,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-08,2,8,5,6,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,8,Mendekati_Deadline,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,38.059701492537314,Warning
8675310644913,44935,QRIS Bayar,2025-02-09 10:06:15,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-09,2,9,6,6,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,9,Mendekati_Deadline,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,38.059701492537314,Warning
457765560638,120825,Top Up,2025-02-09 10:12:28,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-09,2,9,6,6,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,9,Mendekati_Deadline,47,70.1492537313433,0.15151515151515152,1,0,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,38.059701492537314,Warning
476454865806,149386,QRIS Bayar,2025-02-10 10:21:59,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-10,2,10,0,7,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,10,Mendekati_Deadline,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
2318982059925,116793,Transfer,2025-02-10 10:29:43,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-10,2,10,0,7,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,10,Mendekati_Deadline,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
4912275869932,44188,QRIS Bayar,2025-02-10 10:49:46,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-10,2,10,0,7,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,10,Mendekati_Deadline,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,28.059701492537318,Safe
2818651488941,50900,Transfer,2025-02-12 10:00:15,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-12,2,12,2,7,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,12,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,58.059701492537314,Warning
917627907244,137641,Top Up,2025-02-12 10:27:12,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-12,2,12,2,7,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,12,Terlambat,47,70.1492537313433,0.15151515151515152,1,0,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,58.059701492537314,Warning
9658922257264,90704,Top Up,2025-02-12 10:33:00,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-12,2,12,2,7,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,12,Terlambat,47,70.1492537313433,0.15151515151515152,1,0,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,58.059701492537314,Warning
181985239144,89010,Transfer,2025-02-12 10:37:06,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-12,2,12,2,7,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,12,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,58.059701492537314,Warning
2235662675352,95530,Top Up,2025-02-14 10:40:43,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-14,2,14,4,7,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,14,Terlambat,47,70.1492537313433,0.15151515151515152,1,0,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,58.059701492537314,Warning
7902385259430,127767,Transfer,2025-02-14 10:49:38,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-14,2,14,4,7,0,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,14,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,58.059701492537314,Warning
2930173023639,149386,QRIS Bayar,2025-02-15 10:16:16,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-15,2,15,5,7,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,15,Terlambat,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,68.05970149253731,Danger
7122764022648,39816,Transfer,2025-02-15 10:42:19,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-15,2,15,5,7,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,15,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,68.05970149253731,Danger
7582029795397,77614,Transfer,2025-02-16 10:06:41,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-16,2,16,6,7,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,16,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,68.05970149253731,Danger
6044031153293,62900,Transfer,2025-02-16 10:16:19,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-16,2,16,6,7,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,16,Terlambat,47,70.1492537313433,0.15151515151515152,0,0,1,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,68.05970149253731,Danger
8052299028157,53877,Top Up,2025-02-16 10:24:12,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-16,2,16,6,7,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,16,Terlambat,47,70.1492537313433,0.15151515151515152,1,0,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,68.05970149253731,Danger
9586943942386,21123,QRIS Bayar,2025-02-16 10:34:24,Farhan Syah Maulana,"RW05, Lowokwaru",2025-02-16,2,16,6,7,1,0,0,1,Q1,67,82101.55223880598,2.161290322580645,30,16,Terlambat,47,70.1492537313433,0.15151515151515152,0,1,0,0.208955223880597,0.34328358208955223,0.44776119402985076,32,67,68.05970149253731,Danger
9592920621572,113090,Transfer,2025-01-17 10:48:59,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,17,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
1750960367243,63069,QRIS Bayar,2025-01-18 10:10:59,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-18,1,18,5,3,1,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,18,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
898212257519,82348,QRIS Bayar,2025-01-18 10:53:12,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-18,1,18,5,3,1,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,18,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
1943920742585,5813,QRIS Bayar,2025-01-18 10:59:24,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-18,1,18,5,3,1,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,18,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
8539133598644,93472,QRIS Bayar,2025-01-19 10:06:21,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-19,1,19,6,3,1,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,19,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
2829189618277,110781,Transfer,2025-01-19 10:17:07,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-19,1,19,6,3,1,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,19,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
8136917879211,76053,Top Up,2025-01-19 10:17:24,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-19,1,19,6,3,1,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,19,Terlambat,41,69.49152542372882,0.15517241379310345,1,0,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
5665647722992,91460,Transfer,2025-01-20 10:15:20,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-20,1,20,0,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,20,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
4730366622680,61204,Transfer,2025-01-20 10:19:03,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-20,1,20,0,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,20,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
3356024164839,25957,Transfer,2025-01-21 10:03:39,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-21,1,21,1,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,21,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
5732819854607,102167,Transfer,2025-01-21 10:14:45,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-21,1,21,1,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,21,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
417048232232,43651,Transfer,2025-01-21 10:15:01,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-21,1,21,1,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,21,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
9234008311368,122552,Top Up,2025-01-21 10:32:47,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-21,1,21,1,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,21,Terlambat,41,69.49152542372882,0.15517241379310345,1,0,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
145641801850,90834,Top Up,2025-01-21 10:43:17,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-21,1,21,1,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,21,Terlambat,41,69.49152542372882,0.15517241379310345,1,0,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
2823474567299,92921,QRIS Bayar,2025-01-22 10:12:48,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-22,1,22,2,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,22,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
4618435205857,17989,Transfer,2025-01-22 10:59:19,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-22,1,22,2,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,22,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
1759544263845,75631,QRIS Bayar,2025-01-24 10:03:29,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-24,1,24,4,4,0,0,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,24,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,57.79661016949153,Warning
3243278025450,142858,QRIS Bayar,2025-01-25 10:38:35,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-25,1,25,5,4,1,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,25,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,77.79661016949153,Danger
7368634753178,83711,Top Up,2025-01-25 10:42:11,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-25,1,25,5,4,1,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,25,Terlambat,41,69.49152542372882,0.15517241379310345,1,0,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,77.79661016949153,Danger
7845397732647,70086,Transfer,2025-01-26 10:15:51,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,26,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,77.79661016949153,Danger
2598558833097,58669,Transfer,2025-01-26 10:17:16,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,26,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,77.79661016949153,Danger
1877824797021,92002,Transfer,2025-01-26 10:54:02,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,26,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,77.79661016949153,Danger
3795020525887,88571,Transfer,2025-01-26 10:59:49,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,26,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,77.79661016949153,Danger
9810736198180,99880,QRIS Bayar,2025-01-27 10:11:53,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-27,1,27,0,5,0,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,27,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
4055713666746,64921,Transfer,2025-01-28 10:00:26,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-28,1,28,1,5,0,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,28,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
6287458012244,89559,Top Up,2025-01-28 10:15:44,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-28,1,28,1,5,0,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,28,Terlambat,41,69.49152542372882,0.15517241379310345,1,0,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
4112422381627,96485,QRIS Bayar,2025-01-30 10:06:33,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-30,1,30,3,5,0,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,30,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
3817987972010,112209,Top Up,2025-01-30 10:59:17,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-30,1,30,3,5,0,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,30,Terlambat,41,69.49152542372882,0.15517241379310345,1,0,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
2364404492899,78162,Transfer,2025-01-31 10:13:57,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-31,1,31,4,5,0,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,31,Terlambat,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
1254917535019,88203,QRIS Bayar,2025-01-31 10:40:22,Farhan Tri Hakim,"RW05, Lowokwaru",2025-01-31,1,31,4,5,0,1,0,1,Q1,59,85152.20338983051,1.9666666666666666,29,31,Terlambat,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,30,59,67.79661016949153,Danger
8023929815652,144886,QRIS Bayar,2025-02-01 10:22:57,Farhan Tri Hakim,"RW05, Lowokwaru",2025-02-01,2,1,5,5,1,0,1,1,Q1,59,85152.20338983051,1.9666666666666666,29,1,Tepat_Waktu,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,29,59,37.79661016949153,Warning
370347877649,90920,Transfer,2025-02-02 10:05:39,Farhan Tri Hakim,"RW05, Lowokwaru",2025-02-02,2,2,6,5,1,0,1,1,Q1,59,85152.20338983051,1.9666666666666666,29,2,Tepat_Waktu,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,29,59,37.79661016949153,Warning
1429131056337,132230,Transfer,2025-02-02 10:11:12,Farhan Tri Hakim,"RW05, Lowokwaru",2025-02-02,2,2,6,5,1,0,1,1,Q1,59,85152.20338983051,1.9666666666666666,29,2,Tepat_Waktu,41,69.49152542372882,0.15517241379310345,0,0,1,0.22033898305084745,0.3728813559322034,0.4067796610169492,29,59,37.79661016949153,Warning
8874800271582,51693,QRIS Bayar,2025-02-02 10:16:22,Farhan Tri Hakim,"RW05, Lowokwaru",2025-02-02,2,2,6,5,1,0,1,1,Q1,59,85152.20338983051,1.9666666666666666,29,2,Tepat_Waktu,41,69.49152542372882,0.15517241379310345,0,1,0,0.22033898305084745,0.3728813559322034,0.4067796610169492,29,59,37.79661016949153,Warning
